"Name";"X";"Y"
"646173.283050001 212135.072";646173.283050001;212135.072
"646174.101050001 208057.544";646174.101050001;208057.544
"646174.364050001 226991.358";646174.364050001;226991.358
"646174.944049999 199043.21";646174.944049999;199043.21
"646179.341049999 199829.369";646179.341049999;199829.369
"646179.60805 201156.256";646179.60805;201156.256
"646183.055050001 222784.507";646183.055050001;222784.507
"646183.920049999 227014.92";646183.920049999;227014.92
"646185.75925 201162.857799999";646185.75925;201162.857799999
"646185.800050002 201554.69";646185.800050002;201554.69
"646187.70905 199053.6";646187.70905;199053.6
"646187.771049999 199831.911";646187.771049999;199831.911
"646189.40205 225257.111";646189.40205;225257.111
"646189.791049998 199796.91";646189.791049998;199796.91
"646191.054049999 199808.693";646191.054049999;199808.693
"646191.875050001 201169.422";646191.875050001;201169.422
"646192.54005 227041.07";646192.54005;227041.07
"646192.600049999 187843.5";646192.600049999;187843.5
"646192.673050001 212134.393";646192.673050001;212134.393
"646193.136050001 201170.775";646193.136050001;201170.775
"646193.72005 199827.933";646193.72005;199827.933
"646194.488049999 199777.389";646194.488049999;199777.389
"646195.71105 199771.795";646195.71105;199771.795
"646195.800050002 196150.1";646195.800050002;196150.1
"646196.26605 199820.372";646196.26605;199820.372
"646197.293049999 199058.646";646197.293049999;199058.646
"646197.433049999 181963.111";646197.433049999;181963.111
"646199.20005 229599.73";646199.20005;229599.73
"646199.727049999 201595.82";646199.727049999;201595.82
"646199.82505 222801.339";646199.82505;222801.339
"646200.019049998 209454.517";646200.019049998;209454.517
"646200.17605 199763.763";646200.17605;199763.763
"646200.20905 205212.572";646200.20905;205212.572
"646200.240049999 229612.23";646200.240049999;229612.23
"646200.313050002 199069.665";646200.313050002;199069.665
"646202.180050001 227087.065";646202.180050001;227087.065
"646202.570050001 201179.67";646202.570050001;201179.67
"646203.0 227090.98";646203.0;227090.98
"646203.080049999 198443.71";646203.080049999;198443.71
"646203.91305 227095.407";646203.91305;227095.407
"646204.943050001 199094.102";646204.943050001;199094.102
"646205.487050001 225256.341";646205.487050001;225256.341
"646205.940049998 199079.981";646205.940049998;199079.981
"646206.20205 199156.694";646206.20205;199156.694
"646206.330049999 199173.09";646206.330049999;199173.09
"646206.70005 187217.7";646206.70005;187217.7
"646206.78805 212135.294";646206.78805;212135.294
"646207.10605 199757.332";646207.10605;199757.332
"646207.36905 201183.715";646207.36905;201183.715
"646207.616050001 199163.578";646207.616050001;199163.578
"646207.72005 198445.57";646207.72005;198445.57
"646209.728050001 217196.463";646209.728050001;217196.463
"646210.21305 201623.735";646210.21305;201623.735
"646210.967050001 199097.373";646210.967050001;199097.373
"646211.050050002 201678.42";646211.050050002;201678.42
"646211.050050002 217195.87";646211.050050002;217195.87
"646211.364050001 199143.44";646211.364050001;199143.44
"646211.460050002 229588.06";646211.460050002;229588.06
"646212.818050001 201541.603";646212.818050001;201541.603
"646213.45005 205210.84";646213.45005;205210.84
"646213.968049999 199181.95";646213.968049999;199181.95
"646214.373050001 199113.752";646214.373050001;199113.752
"646215.28105 199102.256";646215.28105;199102.256
"646215.512049999 199763.019";646215.512049999;199763.019
"646215.990049999 217193.55";646215.990049999;217193.55
"646216.348049998 199124.389";646216.348049998;199124.389
"646218.307050001 209433.964";646218.307050001;209433.964
"646218.420049999 227165.74";646218.420049999;227165.74
"646219.328049999 199303.217";646219.328049999;199303.217
"646219.984049998 201635.649";646219.984049998;201635.649
"646220.06205 199307.189";646220.06205;199307.189
"646221.20005 187186.4";646221.20005;187186.4
"646222.900049999 198452.0";646222.900049999;198452.0
"646222.940049998 226833.11";646222.940049998;226833.11
"646223.405049998 212139.001";646223.405049998;212139.001
"646224.065049998 199768.537";646224.065049998;199768.537
"646224.072050001 199187.752";646224.072050001;199187.752
"646224.234049998 209427.633";646224.234049998;209427.633
"646225.008049998 205205.74";646225.008049998;205205.74
"646225.07505 201532.381";646225.07505;201532.381
"646225.36005 229576.89";646225.36005;229576.89
"646225.473049998 199248.24";646225.473049998;199248.24
"646226.436050002 199311.078";646226.436050002;199311.078
"646226.783050001 199239.081";646226.783050001;199239.081
"646226.921050001 199260.318";646226.921050001;199260.318
"646227.38005 217235.5";646227.38005;217235.5
"646228.229049999 199206.696";646228.229049999;199206.696
"646228.27005 199195.135";646228.27005;199195.135
"646228.868050002 201190.33";646228.868050002;201190.33
"646229.04905 199292.39";646229.04905;199292.39
"646229.287050001 199316.605";646229.287050001;199316.605
"646229.388050001 222831.91";646229.388050001;222831.91
"646229.629050002 199273.021";646229.629050002;199273.021
"646230.38405 199768.188";646230.38405;199768.188
"646230.58605 208104.922";646230.58605;208104.922
"646230.82705 209421.399";646230.82705;209421.399
"646231.800050002 187987.7";646231.800050002;187987.7
"646232.550050002 227251.44";646232.550050002;227251.44
"646232.65605 222835.316";646232.65605;222835.316
"646233.011050001 199219.405";646233.011050001;199219.405
"646233.090050001 199281.835";646233.090050001;199281.835
"646233.197050001 227255.408";646233.197050001;227255.408
"646235.046050001 199326.137";646235.046050001;199326.137
"646235.66305 199291.507";646235.66305;199291.507
"646235.730050001 217255.35";646235.730050001;217255.35
"646235.853050001 222838.615";646235.853050001;222838.615
"646236.169050001 199232.791";646236.169050001;199232.791
"646237.300050002 188093.1";646237.300050002;188093.1
"646237.309050001 199761.038";646237.309050001;199761.038
"646237.784049999 209415.575";646237.784049999;209415.575
"646237.965050001 201193.235";646237.965050001;201193.235
"646238.74205 199224.882";646238.74205;199224.882
"646238.850049999 229558.55";646238.850049999;229558.55
"646240.175050002 201652.436";646240.175050002;201652.436
"646240.900049999 217253.02";646240.900049999;217253.02
"646240.92405 212148.016";646240.92405;212148.016
"646241.300050002 187140.6";646241.300050002;187140.6
"646242.286049999 199329.574";646242.286049999;199329.574
"646243.552049998 199754.355";646243.552049998;199754.355
"646243.833050001 227320.095";646243.833050001;227320.095
"646244.486049999 201200.898";646244.486049999;201200.898
"646245.423050001 181952.754";646245.423050001;181952.754
"646245.929049999 212151.122";646245.929049999;212151.122
"646246.750050001 222849.89";646246.750050001;222849.89
"646247.504050002 225265.223";646247.504050002;225265.223
"646248.260049999 209408.205";646248.260049999;209408.205
"646250.103050001 201209.546";646250.103050001;201209.546
"646252.64505 199332.018";646252.64505;199332.018
"646253.837049998 199751.768";646253.837049998;199751.768
"646254.320050001 226683.96";646254.320050001;226683.96
"646255.434050001 201215.907";646255.434050001;201215.907
"646255.563050002 212158.999";646255.563050002;212158.999
"646258.835050002 199744.709";646258.835050002;199744.709
"646259.326049998 209401.754";646259.326049998;209401.754
"646260.100049999 199339.865";646260.100049999;199339.865
"646261.052049998 201217.785";646261.052049998;201217.785
"646261.47005 199737.318";646261.47005;199737.318
"646262.31005 199356.987";646262.31005;199356.987
"646262.60805 227398.422";646262.60805;227398.422
"646263.672049999 199347.815";646263.672049999;199347.815
"646263.70005 196114.8";646263.70005;196114.8
"646263.821049999 199376.618";646263.821049999;199376.618
"646264.613049999 226823.502";646264.613049999;226823.502
"646264.918049999 201221.291";646264.918049999;201221.291
"646267.07505 199397.064";646267.07505;199397.064
"646268.100049999 187100.1";646268.100049999;187100.1
"646268.852049999 199735.051";646268.852049999;199735.051
"646268.930050001 232808.11";646268.930050001;232808.11
"646269.403050002 201229.228";646269.403050002;201229.228
"646270.305050001 222893.803";646270.305050001;222893.803
"646270.58805 199386.679";646270.58805;199386.679
"646271.114050001 201250.309";646271.114050001;201250.309
"646271.750050001 198482.56";646271.750050001;198482.56
"646271.808049999 201241.661";646271.808049999;201241.661
"646274.29905 199402.983";646274.29905;199402.983
"646274.410050001 201257.849";646274.410050001;201257.849
"646274.900049999 188191.7";646274.900049999;188191.7
"646275.910050001 199729.151";646275.910050001;199729.151
"646276.530049998 227451.005";646276.530049998;227451.005
"646278.888050001 212174.426";646278.888050001;212174.426
"646278.99405 199405.458";646278.99405;199405.458
"646279.20005 181948.454";646279.20005;181948.454
"646282.245049998 227472.593";646282.245049998;227472.593
"646283.160050001 227476.049";646283.160050001;227476.049
"646285.405049998 222914.899";646285.405049998;222914.899
"646286.502050001 199405.11";646286.502050001;199405.11
"646287.096050002 212181.739";646287.096050002;212181.739
"646287.558049999 201275.495";646287.558049999;201275.495
"646287.74605 199727.661";646287.74605;199727.661
"646290.51805 199719.866";646290.51805;199719.866
"646292.330049999 229531.28";646292.330049999;229531.28
"646293.263050001 199406.594";646293.263050001;199406.594
"646293.275049999 199713.39";646293.275049999;199713.39
"646293.366050001 201285.424";646293.366050001;201285.424
"646294.500050001 188273.2";646294.500050001;188273.2
"646296.802049998 199707.697";646296.802049998;199707.697
"646298.296050001 199409.983";646298.296050001;199409.983
"646298.61005 232813.54";646298.61005;232813.54
"646299.696049999 199418.537";646299.696049999;199418.537
"646299.79905 199705.788";646299.79905;199705.788
"646299.863049999 227539.136";646299.863049999;227539.136
"646300.456050001 201300.782";646300.456050001;201300.782
"646300.84505 226651.525";646300.84505;226651.525
"646301.140050001 225251.05";646301.140050001;225251.05
"646301.438050002 209378.81";646301.438050002;209378.81
"646301.547049999 199423.579";646301.547049999;199423.579
"646303.217050001 201306.784";646303.217050001;201306.784
"646303.489050001 226636.961";646303.489050001;226636.961
"646304.070050001 227558.631";646304.070050001;227558.631
"646304.07705 209377.266";646304.07705;209377.266
"646304.400049999 187064.0";646304.400049999;187064.0
"646304.49405 225258.564";646304.49405;225258.564
"646305.014049999 222950.218";646305.014049999;222950.218
"646305.912050001 201316.796";646305.912050001;201316.796
"646306.18505 201322.214";646306.18505;201322.214
"646306.635049999 209375.59";646306.635049999;209375.59
"646308.631050002 201329.86";646308.631050002;201329.86
"646308.829050001 208170.549";646308.829050001;208170.549
"646309.103050001 209373.786";646309.103050001;209373.786
"646309.500050001 188294.2";646309.500050001;188294.2
"646309.953049999 199422.353";646309.953049999;199422.353
"646311.477049999 209371.858";646311.477049999;209371.858
"646311.750050001 229519.86";646311.750050001;229519.86
"646312.82305 212197.166";646312.82305;212197.166
"646312.97005 205213.77";646312.97005;205213.77
"646313.580049999 217155.98";646313.580049999;217155.98
"646313.697050001 209369.849";646313.697050001;209369.849
"646314.36005 229511.2";646314.36005;229511.2
"646314.693050001 181947.855";646314.693050001;181947.855
"646315.250050001 229517.77";646315.250050001;229517.77
"646315.815049998 209367.731";646315.815049998;209367.731
"646315.874049999 201338.229";646315.874049999;201338.229
"646316.15605 222964.955";646316.15605;222964.955
"646316.170049999 226596.46";646316.170049999;226596.46
"646316.912050001 199709.44";646316.912050001;199709.44
"646317.321049999 227620.038";646317.321049999;227620.038
"646317.480050001 201405.8";646317.480050001;201405.8
"646317.824050002 209365.511";646317.824050002;209365.511
"646317.876049999 201342.96";646317.876049999;201342.96
"646318.248050001 201404.53";646318.248050001;201404.53
"646318.289050002 199425.216";646318.289050002;199425.216
"646318.331050001 226594.482";646318.331050001;226594.482
"646319.048050001 201411.092";646319.048050001;201411.092
"646319.63005 228372.65";646319.63005;228372.65
"646319.72005 209363.193";646319.72005;209363.193
"646320.254050002 199442.124";646320.254050002;199442.124
"646321.877050001 201453.524";646321.877050001;201453.524
"646321.95205 201398.409";646321.95205;201398.409
"646322.320050001 199430.784";646322.320050001;199430.784
"646322.502050001 228381.597";646322.502050001;228381.597
"646322.839049999 201422.116";646322.839049999;201422.116
"646322.86005 201356.821";646322.86005;201356.821
"646323.248050001 201444.39";646323.248050001;201444.39
"646323.749049999 199453.504";646323.749049999;199453.504
"646324.278050002 201431.99";646324.278050002;201431.99
"646324.753049999 201460.339";646324.753049999;201460.339
"646325.48505 228390.888";646325.48505;228390.888
"646325.908050001 201393.867";646325.908050001;201393.867
"646327.11005 198509.05";646327.11005;198509.05
"646327.341049999 199709.885";646327.341049999;199709.885
"646329.276050001 201390.0";646329.276050001;201390.0
"646330.025049999 199467.027";646330.025049999;199467.027
