row ID,Durchscnittsnote 3 Schuljahr,Schule 1=KSALP 2=KSBER 3=KSREU 4=KSSCH 5=KSSEE 6=KSSUR 7=KSWIL,BRank_Steuerbelastung,BRank_Erreichbarkeit,Geschlecht 1=1 2=2,Heimatland 1=CH 2=D 3=Andere,Durchscnittsnote Matura
L-406136-KSSUR,4.83,6,3,3,2,1,4.88
L-406510-KSSUR,5.08,6,3,3,1,1,5.0
L-406134-KSSUR,4.83,6,3,3,2,1,4.81
L-406138-KSSUR,4.79,6,3,3,1,1,4.63
L-407259-KSSUR,4.92,6,3,3,2,1,4.75
L-406512-KSSUR,4.5,6,3,3,2,1,4.25
L-114916-KSSEE,4.35,5,3,3,2,1,4.88
L-115974-KSSEE,4.46,5,3,3,1,2,4.88
L-115337-KSSEE,4.27,5,3,3,2,1,4.63
L-115108-KSSEE,4.46,5,3,3,2,1,4.81
L-115569-KSSEE,4.46,5,3,3,2,1,4.75
L-114512-KSSEE,4.54,5,3,3,1,1,4.63
L-115589-KSSEE,5.12,5,3,3,1,1,4.97
L-115112-KSSEE,4.5,5,3,3,1,1,4.34
L-114908-KSSEE,4.27,5,3,3,2,1,4.2
L-114548-KSSEE,4.75,5,3,3,1,1,4.56
L-115126-KSSEE,5.27,5,3,3,2,1,5.17
L-114561-KSSEE,4.46,5,3,3,2,1,4.22
L-114778-KSSEE,5.12,5,3,3,2,1,4.88
L-455240-KSREU,4.96,3,3,3,2,1,5.31
L-455225-KSREU,4.38,3,3,3,2,1,4.66
L-455214-KSREU,5.08,3,3,3,1,2,5.24
L-456649-KSREU,4.33,3,3,3,1,1,4.38
L-455896-KSREU,4.67,3,3,3,2,1,4.78
L-502442-KSSCH,4.73,4,3,3,1,1,4.73
L-455199-KSREU,4.54,3,3,3,1,1,4.5
L-457019-KSREU,4.67,3,3,3,2,2,4.81
L-455211-KSREU,4.83,3,3,3,2,1,4.75
L-456736-KSREU,4.59,3,3,3,1,1,4.38
L-457038-KSREU,4.88,3,3,3,1,1,4.56
L-457683-KSREU,4.83,3,3,3,1,1,4.5
L-457062-KSREU,4.42,3,3,3,2,2,4.22
L-456641-KSREU,4.71,3,3,3,1,1,4.23
L-457152-KSREU,5.17,3,3,3,1,1,4.63
L-455213-KSREU,5.04,3,3,3,1,2,4.56
L-456636-KSREU,4.92,3,3,3,1,1,4.19
L-303713-KSWIL,4.79,7,3,5,2,1,5.28
L-303211-KSWIL,5.13,7,3,5,2,1,5.44
L-303844-KSWIL,4.5,7,3,5,1,1,4.59
L-302927-KSWIL,4.63,7,3,5,2,1,4.78
L-303453-KSWIL,5.62,7,3,5,1,1,5.65
L-302922-KSWIL,4.75,7,3,5,1,1,4.78
L-302935-KSWIL,5.5,7,3,5,1,1,5.47
L-302220-KSWIL,4.15,7,3,5,2,1,4.22
L-303840-KSWIL,4.71,7,3,5,1,1,4.66
L-303451-KSWIL,4.71,7,3,5,1,1,4.63
L-303846-KSWIL,4.96,7,3,5,1,1,4.88
L-303457-KSWIL,4.63,7,3,5,1,1,4.53
L-303209-KSWIL,4.67,7,3,5,2,1,4.66
L-303449-KSWIL,5.04,7,3,5,1,1,4.91
L-302933-KSWIL,5.13,7,3,5,2,1,5.09
L-303202-KSWIL,4.62,7,3,5,1,1,4.47
L-303591-KSWIL,4.46,7,3,5,1,1,4.28
L-303735-KSWIL,4.2,7,3,5,2,1,3.0
L-303732-KSWIL,5.08,7,3,5,1,1,4.88
L-303199-KSWIL,5.0,7,3,5,1,1,4.79
L-304101-KSWIL,5.0,7,3,5,2,1,4.5
L-303197-KSWIL,4.71,7,3,5,2,1,4.59
L-302931-KSWIL,4.77,7,3,5,1,1,4.53
L-304170-KSWIL,4.46,7,3,5,2,1,4.28
L-302613-KSWIL,4.38,7,3,5,2,1,4.19
L-303715-KSWIL,4.88,7,3,5,2,1,4.69
L-302926-KSWIL,5.38,7,3,5,1,1,5.06
L-303203-KSWIL,5.0,7,3,5,2,1,4.78
L-303204-KSWIL,4.63,7,3,5,2,1,4.38
L-303195-KSWIL,4.69,7,3,5,2,1,4.44
L-303213-KSWIL,4.79,7,3,5,2,1,4.53
L-303200-KSWIL,4.42,7,3,5,2,1,4.16
L-302518-KSWIL,4.29,7,3,5,2,1,4.02
L-303112-KSWIL,5.04,7,3,5,2,1,4.75
L-302585-KSWIL,5.08,7,3,5,1,1,4.69
L-303730-KSWIL,4.71,7,3,5,2,1,4.41
L-302608-KSWIL,5.0,7,3,5,1,1,4.56
L-304165-KSWIL,5.13,7,3,5,1,1,4.69
L-303206-KSWIL,5.04,7,3,5,1,1,4.53
L-303588-KSWIL,4.83,7,3,5,1,1,4.28
L-303208-KSWIL,5.21,7,3,5,1,1,4.63
L-303733-KSWIL,5.54,7,3,5,1,1,4.94
L-302606-KSWIL,5.08,7,3,5,2,1,4.56
L-303589-KSWIL,4.71,7,3,5,1,1,4.06
L-302612-KSWIL,4.67,7,3,5,1,1,4.0
L-501917-KSSCH,4.89,4,3,5,2,1,5.44
L-502112-KSSCH,4.32,4,3,5,1,1,4.69
L-502281-KSSCH,4.21,4,3,5,1,1,4.53
L-502339-KSSCH,4.96,4,3,5,2,1,5.31
L-501927-KSSCH,4.57,4,3,5,2,1,4.78
L-502324-KSSCH,4.57,4,3,5,2,1,4.78
L-502111-KSSCH,5.14,4,3,5,2,1,5.34
L-502103-KSSCH,4.68,4,3,5,2,1,4.88
L-501903-KSSCH,4.5,4,3,5,1,1,4.59
L-502104-KSSCH,5.54,4,3,5,1,1,5.63
L-502353-KSSCH,5.14,4,3,5,1,1,5.19
L-501915-KSSCH,4.89,4,3,5,1,1,4.91
L-502109-KSSCH,4.39,4,3,5,2,1,4.5
L-502355-KSSCH,5.21,4,3,5,2,1,5.31
L-502543-KSSCH,4.86,4,3,5,1,1,4.84
L-501908-KSSCH,5.36,4,3,5,1,1,5.34
L-502321-KSSCH,4.32,4,3,5,2,1,4.41
L-502887-KSSCH,4.68,4,3,5,1,1,4.66
L-502331-KSSCH,4.54,4,3,5,1,1,4.5
L-502105-KSSCH,5.04,4,3,5,1,1,5.0
L-502123-KSSCH,5.04,4,3,5,1,1,4.97
L-501924-KSSCH,5.18,4,3,5,2,1,5.19
L-502709-KSSCH,4.75,4,3,5,2,1,4.75
L-502015-KSSCH,4.96,4,3,5,1,1,4.84
L-502317-KSSCH,4.59,4,3,5,2,1,4.56
L-502124-KSSCH,4.82,4,3,5,1,1,4.69
L-501931-KSSCH,4.54,4,3,5,2,1,4.5
L-502537-KSSCH,4.64,4,3,5,1,1,4.5
L-502325-KSSCH,5.11,4,3,5,1,1,4.97
L-502323-KSSCH,4.61,4,3,5,2,1,4.56
L-502100-KSSCH,4.32,4,3,5,2,1,4.27
L-501907-KSSCH,4.75,4,3,5,1,1,4.59
L-502751-KSSCH,4.75,4,3,5,1,1,4.59
L-502348-KSSCH,4.68,4,3,5,2,1,4.63
L-502106-KSSCH,4.57,4,3,5,1,1,4.41
L-502708-KSSCH,4.39,4,3,5,2,1,4.31
L-502044-KSSCH,4.82,4,3,5,1,1,4.59
L-502533-KSSCH,4.73,4,3,5,2,2,4.69
L-502101-KSSCH,4.5,4,3,5,2,1,4.36
L-502295-KSSCH,4.64,4,3,5,2,3,4.5
L-502498-KSSCH,4.71,4,3,5,1,1,4.47
L-501875-KSSCH,4.5,4,3,5,1,1,4.25
L-502742-KSSCH,4.5,4,3,5,1,1,4.25
L-502714-KSSCH,4.75,4,3,5,1,1,4.5
L-502351-KSSCH,4.96,4,3,5,1,1,4.59
L-502707-KSSCH,4.75,4,3,5,2,1,4.47
L-502516-KSSCH,4.5,4,3,5,2,1,4.5
L-502517-KSSCH,4.7,4,3,5,2,1,4.8
L-502522-KSSCH,4.8,4,3,5,1,1,4.8
L-502523-KSSCH,5.1,4,3,5,1,1,5.0
L-502525-KSSCH,5.1,4,3,5,2,1,4.7
L-502528-KSSCH,4.6,4,3,5,2,1,4.8
L-502535-KSSCH,4.9,4,3,5,2,1,4.6
L-502544-KSSCH,5.2,4,3,5,1,1,5.0
L-502547-KSSCH,4.9,4,3,5,1,1,5.1
L-502651-KSSCH,5.0,4,3,5,2,1,4.8
L-502749-KSSCH,5.14,4,3,5,2,1,4.8
L-502338-KSSCH,4.96,4,3,5,2,1,4.59
L-502540-KSSCH,5.27,4,3,5,1,1,4.75
L-502349-KSSCH,4.71,4,3,5,1,1,4.09
L-407558-KSSUR,4.38,6,3,4,2,1,4.84
L-407076-KSSUR,4.25,6,3,4,2,1,4.69
L-406357-KSSUR,4.96,6,3,4,1,1,5.28
L-552327-KSBER,4.79,2,3,4,1,1,5.06
L-405924-KSSUR,4.42,6,3,4,2,1,4.75
L-406015-KSSUR,4.63,6,3,4,1,1,4.84
L-407035-KSSUR,4.42,6,3,4,2,1,4.66
L-405960-KSSUR,4.33,6,3,4,1,1,4.47
L-407562-KSSUR,4.83,6,3,4,2,1,5.06
L-407746-KSSUR,5.21,6,3,4,1,1,5.33
L-407367-KSSUR,4.33,6,3,4,2,1,4.55
L-407110-KSSUR,4.67,6,3,4,1,1,4.75
L-552097-KSBER,5.17,2,3,4,2,1,5.34
L-406363-KSSUR,5.21,6,3,4,1,1,5.28
L-408023-KSSUR,4.79,6,3,4,1,1,4.86
L-406368-KSSUR,5.46,6,3,4,1,1,5.53
L-407250-KSSUR,4.83,6,3,4,2,1,5.0
L-406763-KSSUR,4.63,6,3,4,2,1,4.78
L-407113-KSSUR,5.04,6,3,4,1,1,5.09
L-552094-KSBER,4.67,2,3,4,2,1,4.81
L-552337-KSBER,5.17,2,3,4,2,1,5.31
L-407106-KSSUR,4.46,6,3,4,1,1,4.5
L-407103-KSSUR,4.96,6,3,4,1,1,5.0
L-552339-KSBER,4.63,2,3,4,1,1,4.66
L-407766-KSSUR,5.04,6,3,4,1,1,5.06
L-406359-KSSUR,5.75,6,3,4,1,1,5.77
L-406757-KSSUR,4.67,6,3,4,2,1,4.78
L-552501-KSBER,4.63,2,3,4,1,1,4.63
L-412693-KSALP,5.0,1,3,4,1,1,5.1
L-407916-KSSUR,4.4,6,3,4,2,1,5.0
L-407917-KSSUR,4.8,6,3,4,1,1,5.0
L-407918-KSSUR,4.8,6,3,4,2,1,5.0
L-407921-KSSUR,4.7,6,3,4,2,1,5.0
L-407922-KSSUR,4.5,6,3,4,2,1,5.0
L-407923-KSSUR,4.7,6,3,4,1,1,5.0
L-407112-KSSUR,4.83,6,3,4,2,1,4.91
L-552331-KSBER,4.25,2,3,4,1,1,4.22
L-407556-KSSUR,4.75,6,3,4,2,1,4.8
L-407120-KSSUR,4.83,6,3,4,1,1,4.77
L-406761-KSSUR,4.25,6,3,4,2,1,4.28
L-405863-KSSUR,5.04,6,3,4,1,1,4.97
L-407568-KSSUR,4.42,6,3,4,2,1,4.44
L-408025-KSSUR,4.58,6,3,4,1,1,4.5
L-407566-KSSUR,4.71,6,3,4,1,1,4.63
L-405840-KSSUR,4.88,6,3,4,1,1,4.78
L-552664-KSBER,5.0,2,3,4,2,1,5.0
L-407068-KSSUR,4.92,6,3,4,1,1,4.81
L-406365-KSSUR,5.17,6,3,4,1,3,5.06
L-406752-KSSUR,5.58,6,3,4,1,1,5.47
L-406759-KSSUR,4.71,6,3,4,2,1,4.69
L-406366-KSSUR,5.0,6,3,4,1,1,4.88
L-407570-KSSUR,4.38,6,3,4,2,1,4.34
L-406371-KSSUR,5.0,6,3,4,2,1,4.97
L-552663-KSBER,5.17,2,3,4,2,1,5.12
L-406749-KSSUR,4.83,6,3,4,2,1,4.78
L-405986-KSSUR,4.75,6,3,4,1,1,4.56
L-405823-KSSUR,4.63,6,3,4,2,1,4.53
L-552099-KSBER,4.75,2,3,4,2,1,4.66
L-407074-KSSUR,4.54,6,3,4,2,1,4.44
L-552101-KSBER,4.71,2,3,4,2,1,4.59
L-412051-KSALP,5.29,1,3,4,1,1,5.09
L-406748-KSSUR,4.38,6,3,4,2,1,4.18
L-552253-KSBER,4.71,2,3,4,1,1,4.41
L-407560-KSSUR,4.67,6,3,4,2,1,4.44
L-457291-KSREU,4.67,3,3,4,2,1,4.38
L-552335-KSBER,5.46,2,3,4,1,2,5.16
L-407564-KSSUR,5.08,6,3,4,2,1,4.75
L-406361-KSSUR,4.83,6,3,4,1,1,4.34
L-552329-KSBER,5.21,2,3,4,2,1,4.81
L-407116-KSSUR,4.92,6,3,4,1,1,4.29
L-406889-KSSUR,4.46,6,2,4,2,1,5.23
L-407531-KSSUR,4.5,6,2,4,1,1,5.0
L-407608-KSSUR,4.46,6,2,4,2,1,5.0
L-405967-KSSUR,5.04,6,2,4,2,1,5.53
L-405975-KSSUR,4.83,6,2,4,2,1,5.31
L-406302-KSSUR,4.5,6,2,4,1,1,4.84
L-406304-KSSUR,4.5,6,2,4,1,1,4.84
L-406215-KSSUR,4.79,6,2,4,1,1,5.13
L-407203-KSSUR,4.33,6,2,4,1,1,4.66
L-406746-KSSUR,4.42,6,2,4,2,1,4.81
L-406899-KSSUR,4.29,6,2,4,2,1,4.68
L-406894-KSSUR,4.92,6,2,4,1,1,5.18
L-408295-KSSUR,4.83,6,2,4,1,1,5.09
L-408297-KSSUR,4.29,6,2,4,2,1,4.63
L-405722-KSSUR,4.33,6,2,4,1,3,4.56
L-405892-KSSUR,4.88,6,2,4,1,1,5.1
L-406655-KSSUR,4.88,6,2,4,2,1,5.19
L-406622-KSSUR,4.67,6,2,4,1,1,4.88
L-406932-KSSUR,5.17,6,2,4,1,1,5.36
L-407155-KSSUR,4.33,6,2,4,1,1,4.5
L-406896-KSSUR,5.5,6,2,4,1,1,5.67
L-407125-KSSUR,4.88,6,2,4,1,1,5.03
L-405849-KSSUR,4.92,6,2,4,2,1,5.16
L-406881-KSSUR,4.88,6,2,4,1,1,5.0
L-405790-KSSUR,4.42,6,2,4,1,1,4.53
L-405987-KSSUR,4.04,6,2,4,2,1,4.25
L-406269-KSSUR,4.54,6,2,4,2,1,4.75
L-115686-KSSEE,4.42,5,2,4,1,1,4.53
L-405821-KSSUR,4.33,6,2,4,1,1,4.44
L-406050-KSSUR,4.25,6,2,4,1,1,4.34
L-406276-KSSUR,4.92,6,2,4,1,1,5.0
L-406873-KSSUR,4.88,6,2,4,2,1,5.05
L-406886-KSSUR,5.17,6,2,4,2,1,5.32
L-406705-KSSUR,4.67,6,2,4,2,1,4.81
L-406697-KSSUR,4.71,6,2,4,1,1,4.75
L-406903-KSSUR,5.54,6,2,4,2,1,5.68
L-405875-KSSUR,4.75,6,2,4,2,1,4.88
L-407528-KSSUR,4.79,6,2,4,1,1,4.81
L-406876-KSSUR,4.33,6,2,4,2,1,4.45
L-406298-KSSUR,4.96,6,2,4,1,1,4.97
L-407546-KSSUR,4.8,6,2,4,1,1,5.0
L-405805-KSSUR,4.08,6,2,4,2,1,4.19
L-407830-KSSUR,4.7,6,2,4,2,1,5.0
L-407832-KSSUR,4.6,6,2,4,2,1,5.0
L-407834-KSSUR,4.5,6,2,4,2,3,5.0
L-407835-KSSUR,4.7,6,2,4,2,1,5.0
L-407836-KSSUR,4.4,6,2,4,1,1,5.0
L-407838-KSSUR,4.9,6,2,4,1,3,5.0
L-407858-KSSUR,4.4,6,2,4,2,1,5.0
L-407860-KSSUR,5.2,6,2,4,1,1,5.0
L-407862-KSSUR,4.7,6,2,4,1,1,5.0
L-407865-KSSUR,5.4,6,2,4,1,1,5.0
L-407866-KSSUR,4.8,6,2,4,1,1,5.0
L-407939-KSSUR,5.2,6,2,4,2,1,5.0
L-407940-KSSUR,4.7,6,2,4,1,1,5.0
L-406300-KSSUR,4.17,6,2,4,1,1,4.16
L-406271-KSSUR,4.29,6,2,4,1,1,4.28
L-407545-KSSUR,5.29,6,2,4,1,1,5.28
L-406647-KSSUR,5.67,6,2,4,1,1,5.66
L-405979-KSSUR,5.04,6,2,4,1,1,5.03
L-552077-KSBER,5.05,2,2,4,1,1,5.03
L-408492-KSSUR,4.7,6,2,4,2,1,5.0
L-406882-KSSUR,5.21,6,2,4,1,1,5.18
L-408680-KSSUR,4.5,6,2,4,2,1,5.0
L-408685-KSSUR,5.3,6,2,4,1,1,5.0
L-408688-KSSUR,5.1,6,2,4,2,1,5.0
L-406156-KSSUR,5.13,6,2,4,1,1,5.09
L-406292-KSSUR,5.13,6,2,4,1,1,5.09
L-408880-KSSUR,4.7,6,2,4,2,1,5.0
L-408912-KSSUR,5.2,6,2,4,1,1,5.0
L-405847-KSSUR,4.46,6,2,4,1,1,4.41
L-407358-KSSUR,4.58,6,2,4,2,1,4.63
L-405794-KSSUR,4.63,6,2,4,1,1,4.56
L-405852-KSSUR,5.0,6,2,4,1,1,4.94
L-407602-KSSUR,4.92,6,2,4,1,1,4.85
L-406701-KSSUR,4.54,6,2,4,1,1,4.47
L-408105-KSSUR,4.67,6,2,4,1,1,4.59
L-406884-KSSUR,4.79,6,2,4,2,1,4.82
L-408296-KSSUR,4.46,6,2,4,2,1,4.47
L-406783-KSSUR,4.96,6,2,4,2,1,4.97
L-405890-KSSUR,4.79,6,2,4,2,1,4.78
L-406296-KSSUR,4.96,6,2,4,1,1,4.84
L-407152-KSSUR,4.13,6,2,4,2,1,4.09
L-408288-KSSUR,4.54,6,2,4,1,1,4.41
L-406625-KSSUR,5.04,6,2,4,1,1,4.91
L-408289-KSSUR,4.88,6,2,4,1,1,4.74
L-406711-KSSUR,4.71,6,2,4,1,1,4.56
L-405971-KSSUR,5.08,6,2,4,1,1,4.94
L-406897-KSSUR,5.75,6,2,4,1,1,5.59
L-405902-KSSUR,4.88,6,2,4,2,1,4.81
L-406627-KSSUR,4.38,6,2,4,1,1,4.2
L-406640-KSSUR,4.67,6,2,4,2,1,4.59
L-406306-KSSUR,4.58,6,2,4,1,1,4.41
L-406650-KSSUR,4.79,6,2,4,2,1,4.71
L-408128-KSSUR,4.42,6,2,4,1,1,4.22
L-406160-KSSUR,4.92,6,2,4,2,1,4.81
L-406644-KSSUR,5.21,6,2,4,1,1,5.0
L-405802-KSSUR,4.5,6,2,4,1,1,4.28
L-407463-KSSUR,4.75,6,2,4,1,1,4.53
L-406936-KSSUR,4.5,6,2,4,1,1,4.27
L-408031-KSSUR,4.67,6,2,4,1,1,4.44
L-406290-KSSUR,4.42,6,2,4,2,1,4.28
L-407409-KSSUR,5.13,6,2,4,1,1,4.88
L-406624-KSSUR,5.17,6,2,4,1,1,4.91
L-405931-KSSUR,4.5,6,2,4,2,1,4.34
L-406652-KSSUR,4.83,6,2,4,2,1,4.68
L-406268-KSSUR,4.92,6,2,4,2,1,4.75
L-407549-KSSUR,5.17,6,2,4,1,1,4.88
L-407622-KSSUR,4.71,6,2,4,1,1,4.41
L-407530-KSSUR,4.63,6,2,4,2,1,4.41
L-406273-KSSUR,4.54,6,2,4,1,1,4.22
L-406713-KSSUR,5.17,6,2,4,1,1,4.84
L-407548-KSSUR,4.96,6,2,4,1,1,4.63
L-406274-KSSUR,5.08,6,2,4,1,1,4.75
L-406938-KSSUR,4.67,6,2,4,2,1,4.41
L-407912-KSSUR,4.83,6,2,4,2,1,4.53
L-406615-KSSUR,4.67,6,2,4,1,1,4.25
L-407533-KSSUR,4.67,6,2,4,1,1,4.25
L-406265-KSSUR,4.38,6,2,4,1,1,3.88
L-406901-KSSUR,5.04,6,2,4,2,1,4.64
L-406163-KSSUR,4.92,6,2,4,2,3,4.43
L-407910-KSSUR,4.96,6,2,4,2,1,4.41
L-406494-KSSUR,5.0,6,2,4,1,1,4.34
L-406737-KSSUR,4.96,6,2,5,1,1,5.47
L-407098-KSSUR,4.5,6,2,5,2,1,5.05
L-405811-KSSUR,4.33,6,2,5,2,1,4.72
L-407091-KSSUR,4.17,6,2,5,2,3,4.53
L-406349-KSSUR,4.96,6,2,5,1,1,5.16
L-406348-KSSUR,4.83,6,2,5,2,1,5.13
L-408301-KSSUR,4.38,6,2,5,1,1,4.5
L-406504-KSSUR,4.71,6,2,5,1,1,4.81
L-408126-KSSUR,4.5,6,2,5,1,1,4.59
L-406502-KSSUR,4.75,6,2,5,2,1,4.94
L-406830-KSSUR,4.54,6,2,5,1,1,4.63
L-407962-KSSUR,4.54,6,2,5,2,1,4.7
L-406419-KSSUR,4.17,6,2,5,1,1,4.22
L-407634-KSSUR,4.29,6,2,5,2,1,4.42
L-405858-KSSUR,4.33,6,2,5,2,1,4.44
L-407900-KSSUR,4.5,6,2,5,2,3,5.0
L-407908-KSSUR,5.3,6,2,5,1,1,5.0
L-407937-KSSUR,4.3,6,2,5,2,1,5.0
L-408583-KSSUR,4.4,6,2,5,1,1,5.0
L-408587-KSSUR,4.5,6,2,5,2,2,5.0
L-408591-KSSUR,5.1,6,2,5,1,1,5.0
L-406352-KSSUR,4.75,6,2,5,1,1,4.72
L-407132-KSSUR,4.25,6,2,5,2,1,4.31
L-406425-KSSUR,4.25,6,2,5,1,1,4.19
L-406351-KSSUR,5.0,6,2,5,1,1,4.94
L-406506-KSSUR,5.08,6,2,5,1,1,5.0
L-405886-KSSUR,5.0,6,2,5,1,1,4.88
L-406500-KSSUR,4.63,6,2,5,2,1,4.59
L-405926-KSSUR,4.75,6,2,5,2,1,4.69
L-406508-KSSUR,4.77,6,2,5,1,1,4.59
L-407092-KSSUR,5.0,6,2,5,2,1,4.91
L-407094-KSSUR,4.38,6,2,5,1,1,4.18
L-407998-KSSUR,4.5,6,2,5,2,1,4.36
L-407325-KSSUR,5.08,6,2,5,2,1,4.88
L-407100-KSSUR,4.38,6,2,5,2,1,4.15
L-407425-KSSUR,4.92,6,2,5,1,1,4.59
L-408233-KSSUR,5.08,6,2,5,1,1,4.72
L-406503-KSSUR,5.17,6,2,5,1,1,4.74
L-406498-KSSUR,5.04,6,2,5,2,1,4.66
L-407208-KSSUR,4.58,6,2,5,2,3,4.19
L-407096-KSSUR,4.79,6,2,5,1,1,4.2
L-407429-KSSUR,4.96,6,2,5,1,1,4.25
L-410707-KSALP,4.65,1,3,3,2,1,5.41
L-410710-KSALP,4.15,1,3,3,2,1,4.56
L-410023-KSALP,4.12,1,3,3,1,1,4.38
L-408375-KSALP,4.31,1,3,3,2,1,4.59
L-410715-KSALP,5.12,1,3,3,1,1,5.28
L-411552-KSALP,4.42,1,3,3,2,1,4.66
L-409167-KSALP,4.21,1,3,3,2,1,4.37
L-409967-KSALP,4.62,1,3,3,2,1,4.77
L-411549-KSALP,5.08,1,3,3,1,1,5.13
L-412750-KSALP,4.71,1,3,3,1,1,4.75
L-411986-KSALP,4.5,1,3,3,1,1,4.5
L-409173-KSALP,4.39,1,3,3,1,1,4.38
L-410717-KSALP,4.65,1,3,3,1,1,4.63
L-409963-KSALP,5.21,1,3,3,1,1,5.13
L-408571-KSALP,4.46,1,3,3,2,1,4.47
L-409139-KSALP,4.38,1,3,3,2,1,4.31
L-409137-KSALP,4.92,1,3,3,2,1,4.84
L-410712-KSALP,5.0,1,3,3,1,1,4.81
L-409169-KSALP,4.96,1,3,3,2,1,4.81
L-409171-KSALP,4.65,1,3,3,2,1,4.44
L-412118-KSALP,4.58,1,3,3,2,1,4.25
L-303743-KSWIL,5.38,7,3,3,1,1,5.47
L-302619-KSWIL,4.67,7,3,3,1,1,4.66
L-303745-KSWIL,5.29,7,3,3,1,1,5.28
L-303741-KSWIL,4.92,7,3,3,1,1,4.88
L-303748-KSWIL,5.33,7,3,3,1,1,5.22
L-302618-KSWIL,4.54,7,3,3,2,1,4.47
L-410846-KSALP,4.69,1,3,3,2,1,4.7
L-410849-KSALP,4.96,1,3,3,1,1,4.63
L-405923-KSSUR,4.54,6,3,4,1,1,5.09
L-407316-KSSUR,5.13,6,3,4,1,1,5.34
L-405941-KSSUR,4.92,6,3,4,2,1,5.22
L-304179-KSWIL,5.13,7,3,4,1,1,5.19
L-407318-KSSUR,5.0,6,3,4,1,1,5.12
L-407221-KSSUR,5.13,6,3,4,1,1,5.17
L-407816-KSSUR,5.1,6,3,4,2,1,5.0
L-408488-KSSUR,4.5,6,3,4,2,1,5.0
L-407219-KSSUR,4.29,6,3,4,2,1,4.38
L-406144-KSSUR,4.46,6,3,4,1,1,4.44
L-406497-KSSUR,4.83,6,3,4,1,1,4.72
L-406496-KSSUR,5.04,6,3,4,1,1,4.91
L-406929-KSSUR,4.46,6,3,4,1,1,4.32
L-407751-KSSUR,5.21,6,3,4,1,1,4.81
L-407633-KSSUR,4.88,6,3,4,1,1,4.41
L-409150-KSALP,4.65,1,1,5,2,1,5.25
L-410832-KSALP,4.88,1,1,5,2,1,5.38
L-410834-KSALP,4.85,1,1,5,2,1,5.28
L-408569-KSALP,4.85,1,1,5,1,1,5.17
L-409956-KSALP,4.35,1,1,5,2,1,4.75
L-410836-KSALP,4.69,1,1,5,1,1,4.84
L-410839-KSALP,5.35,1,1,5,1,1,5.47
L-409145-KSALP,5.31,1,1,5,1,1,5.41
L-409952-KSALP,4.68,1,1,5,2,1,4.84
L-410844-KSALP,4.69,1,1,5,2,1,4.84
L-409141-KSALP,4.73,1,1,5,1,1,4.78
L-409149-KSALP,4.46,1,1,5,2,1,4.59
L-408568-KSALP,4.5,1,1,5,2,1,4.63
L-409147-KSALP,4.65,1,1,5,1,1,4.53
L-413618-KSALP,4.73,1,1,5,1,1,4.6
L-410841-KSALP,4.89,1,1,5,1,1,4.69
L-409151-KSALP,4.96,1,1,5,2,1,4.78
L-302604-KSWIL,4.54,7,4,5,2,1,4.81
L-455239-KSREU,4.88,3,4,5,1,1,4.97
L-456676-KSREU,5.08,3,4,5,1,1,5.16
L-455880-KSREU,5.04,3,4,5,2,1,5.09
L-303512-KSWIL,4.63,7,4,5,2,1,4.53
L-456640-KSREU,4.46,3,4,5,2,1,4.47
L-456744-KSREU,5.15,3,4,5,1,1,5.03
L-303788-KSWIL,4.79,7,4,5,1,1,4.53
L-302661-KSWIL,4.81,7,4,5,1,1,4.53
L-457638-KSREU,5.25,3,4,5,1,1,5.06
L-457525-KSREU,4.63,3,4,5,1,3,4.41
L-455893-KSREU,4.75,3,4,5,1,1,4.53
L-457178-KSREU,5.25,3,4,5,1,1,5.03
L-455894-KSREU,4.63,3,4,5,2,3,4.5
L-304530-KSWIL,4.96,7,4,5,1,1,4.53
L-457041-KSREU,5.25,3,4,5,1,1,4.94
L-455219-KSREU,5.0,3,4,5,1,1,4.66
L-405884-KSSUR,4.42,6,3,3,2,1,4.69
L-405933-KSSUR,4.92,6,3,3,1,1,4.94
L-303869-KSWIL,4.21,7,3,5,1,2,5.0
L-303834-KSWIL,4.38,7,3,5,2,1,4.84
L-303379-KSWIL,5.08,7,3,5,2,2,5.63
L-303826-KSWIL,5.29,7,3,5,1,1,5.59
L-302631-KSWIL,5.58,7,3,5,1,1,5.84
L-303828-KSWIL,4.96,7,3,5,1,1,5.22
L-302879-KSWIL,5.27,7,3,5,2,1,5.59
L-302953-KSWIL,4.29,7,3,5,1,1,4.47
L-303251-KSWIL,5.04,7,3,5,1,1,5.18
L-302642-KSWIL,4.08,7,3,5,2,1,4.3
L-303854-KSWIL,4.29,7,3,5,2,1,4.5
L-303864-KSWIL,4.58,7,3,5,1,1,4.69
L-303478-KSWIL,4.75,7,3,5,2,1,4.94
L-303820-KSWIL,5.17,7,3,5,2,1,5.34
L-303241-KSWIL,4.42,7,3,5,2,1,4.59
L-303468-KSWIL,4.46,7,3,5,2,3,4.63
L-303230-KSWIL,5.08,7,3,5,2,1,5.22
L-303493-KSWIL,4.4,7,3,5,1,1,4.44
L-302945-KSWIL,4.5,7,3,5,1,1,4.53
L-303874-KSWIL,5.25,7,3,5,1,1,5.28
L-304218-KSWIL,4.54,7,3,5,1,1,4.56
L-303848-KSWIL,4.0,7,3,5,1,1,4.02
L-302620-KSWIL,4.23,7,3,5,2,1,4.34
L-303812-KSWIL,4.71,7,3,5,1,1,4.72
