"row ID","Gemeinde","Schule","Geschlecht","Muttersprache","Heimatland","Alter","Französisch","Italienisch","Mathematik","1","2","3","4","5","6","7","Gesamtergebnis","M"
"L-453779-KSREU","Werthenstein","KSREU","M","D","CH",25.0,,,,,,,4.25,4.423076923076923,4.333333333333333,,4.377358490566038,4.46875
"L-453815-KSREU","Emmen","KSREU","M","D","CH",30.0,,,,,,,,,4.083333333333333,,4.083333333333333,
"L-454093-KSREU","Malters","KSREU","M","D","CH",28.0,,,,,,,,,3.7916666666666665,,3.9642857142857144,4.09375
"L-454110-KSREU","Luzern","KSREU","F","D","CH",28.0,,,,,,,,,3.75,,3.767857142857143,3.78125
"L-454131-KSREU","Schwarzenberg","KSREU","M","D","CH",25.0,,,,,,,,4.230769230769231,4.25,,4.202898550724638,4.15625
"L-454135-KSREU","Malters","KSREU","M","D","CH",25.0,,,,,,,,5.038461538461538,4.958333333333333,,4.987804878048781,4.96875
"L-454137-KSREU","Malters","KSREU","M","D","CH",25.0,,,,,,,,5.384615384615385,5.291666666666667,,5.353658536585366,5.375
"L-454138-KSREU","Malters","KSREU","M","D","CH",25.0,,,,,,,,4.8076923076923075,4.875,,4.865853658536586,4.90625
"L-454142-KSREU","Kriens","KSREU","F","D","CH",25.0,,,,,,,,4.0,4.041666666666667,,4.046875,4.074074074074074
"L-454144-KSREU","Malters","KSREU","F","D","CH",25.0,,,,,,,,5.615384615384615,5.666666666666667,,5.646341463414634,5.65625
"L-454145-KSREU","Schwarzenberg","KSREU","F","D","CH",25.0,,,,,,,,4.653846153846154,4.5,,4.548780487804878,4.5
"L-454147-KSREU","Schwarzenberg","KSREU","F","D","CH",24.0,,,,,,,,4.884615384615385,4.833333333333333,,4.878048780487805,4.90625
"L-454149-KSREU","Malters","KSREU","M","D","CH",25.0,,,,,,,4.384615384615385,4.269230769230769,4.0,,4.194444444444445,4.125
"L-454151-KSREU","Schwarzenberg","KSREU","F","D","CH",24.0,,,,,,,,4.653846153846154,4.833333333333333,,4.780487804878049,4.84375
"L-454152-KSREU","Malters","KSREU","F","D","CH",25.0,,,,,,,,4.576923076923077,4.625,,4.646341463414634,4.71875
"L-454157-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,4.346153846153846,4.1923076923076925,,,4.269230769230769,
"L-454159-KSREU","Malters","KSREU","F","D","CH",25.0,,,,,,,,4.6923076923076925,4.583333333333333,,4.658536585365853,4.6875
"L-454161-KSREU","Werthenstein","KSREU","F","D","CH",24.0,,,,,,,,5.038461538461538,5.125,,5.097560975609756,5.125
"L-454167-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,,4.461538461538462,4.541666666666667,,4.524390243902439,4.5625
"L-454169-KSREU","Werthenstein","KSREU","F","D","CH",24.0,,,,,,,5.25,5.230769230769231,5.166666666666667,,5.2075471698113205,5.1875
"L-454172-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,4.416666666666667,4.3076923076923075,4.166666666666667,,4.290123456790123,4.328125
"L-454174-KSREU","Malters","KSREU","M","D","CH",25.0,,,,,,,,4.423076923076923,4.458333333333333,,4.4907407407407405,4.625
"L-454176-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,,,5.0,,5.053571428571429,5.09375
"L-454179-KSREU","Malters","KSREU","M","D","CH",25.0,,,,,,,,4.730769230769231,4.5,,4.609756097560975,4.59375
"L-454181-KSREU","Werthenstein","KSREU","F","D","CH",24.0,,,,,,,,5.230769230769231,5.083333333333333,,5.182926829268292,5.21875
"L-454184-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,4.846153846153846,4.75,,4.804878048780488,4.8125
"L-454186-KSREU","Neuenkirch","KSREU","F","D","CH",25.0,,,,,,,,4.961538461538462,5.208333333333333,,5.097560975609756,5.125
"L-454188-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.576923076923077,4.291666666666667,,4.426829268292683,4.40625
"L-454189-KSREU","Neuenkirch","KSREU","F","D","CH",25.0,,,,,,,,5.0,4.75,,4.853658536585366,4.8125
"L-454191-KSREU","Neuenkirch","KSREU","F","D","CH",25.0,,,,,,,,5.1923076923076925,5.208333333333333,,5.2073170731707314,5.21875
"L-454192-KSREU","Rothenburg","KSREU","F","D","CH",25.0,,,,,,,4.791666666666667,4.8076923076923075,4.625,,4.7075471698113205,4.625
"L-454197-KSREU","Neuenkirch","KSREU","F","D","CH",25.0,,,,,,,,5.1923076923076925,4.916666666666667,,5.060975609756097,5.0625
"L-454200-KSREU","Neuenkirch","KSREU","M","D","CH",25.0,,,,,,,,5.461538461538462,5.291666666666667,,5.390243902439025,5.40625
"L-454203-KSREU","Neuenkirch","KSREU","M","D","CH",24.0,,,,,,,,4.5,4.333333333333333,,4.475609756097561,4.5625
"L-454204-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,,4.230769230769231,4.333333333333333,,4.27536231884058,4.25
"L-454209-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.961538461538462,4.916666666666667,,4.963414634146342,5.0
"L-454210-KSREU","Malters","KSREU","F","H","CH",25.0,,,,,,,,4.6923076923076925,4.791666666666667,,4.829268292682927,4.96875
"L-454213-KSREU","Neuenkirch","KSREU","F","D","CH",25.0,,,,,,,,4.461538461538462,4.791666666666667,,4.646341463414634,4.6875
"L-454215-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,4.615384615384615,4.5,,4.597560975609756,4.65625
"L-454216-KSREU","Neuenkirch","KSREU","M","D","CH",25.0,,,,,,,,5.115384615384615,4.916666666666667,,5.048780487804878,5.09375
"L-454218-KSREU","Neuenkirch","KSREU","M","D","CH",25.0,,,,,,,,5.653846153846154,5.666666666666667,,5.634146341463414,5.59375
"L-454219-KSREU","Neuenkirch","KSREU","F","D","CH",25.0,,,,,,,,5.076923076923077,5.041666666666667,,5.060975609756097,5.0625
"L-454223-KSREU","Neuenkirch","KSREU","F","D","CH",25.0,,,,,,,,5.0,4.833333333333333,,4.963414634146342,5.03125
"L-454227-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.230769230769231,4.166666666666667,,4.195121951219512,4.1875
"L-454229-KSREU","Neuenkirch","KSREU","F","D","CH",25.0,,,,,,,,4.730769230769231,4.958333333333333,,4.878048780487805,4.9375
"L-454231-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,4.653846153846154,4.75,,4.7682926829268295,4.875
"L-454232-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,4.125,4.166666666666667,4.181818181818182,,4.16,4.166666666666667
"L-454237-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,,4.666666666666667,4.5,,4.552631578947368,4.5
"L-454242-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.5,4.333333333333333,,4.439024390243903,4.46875
"L-454244-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,,4.269230769230769,4.208333333333333,,4.219512195121951,4.1875
"L-454246-KSREU","Luzern","KSREU","M","AL","KOS",25.0,,,,,,,4.0,3.6153846153846154,,,3.8,
"L-454248-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,,4.5,4.5,,4.475609756097561,4.4375
"L-454250-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,,4.375,4.375,,4.3875,4.40625
"L-454252-KSREU","Emmen","KSREU","F","SK","RS",25.0,,,,,,,,4.5,4.291666666666667,,4.36231884057971,4.359375
"L-454254-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.666666666666667,,,4.666666666666667,
"L-454256-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,,4.6923076923076925,4.583333333333333,,4.621951219512195,4.59375
"L-454258-KSREU","Emmen","KSREU","M","IRA","CH",25.0,,,,,,,,4.269230769230769,4.041666666666667,,4.158536585365853,4.15625
"L-454262-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,,5.1923076923076925,5.375,,5.280487804878049,5.28125
"L-454264-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,4.333333333333333,4.3076923076923075,,,4.32,
"L-454266-KSREU","Emmen","KSREU","F","D","CH",26.0,,,,,,,,4.230769230769231,4.25,,4.2926829268292686,4.375
"L-454268-KSREU","Emmen","KSREU","M","SK","RS",25.0,,,,,,,,4.576923076923077,4.291666666666667,,4.426829268292683,4.40625
"L-454270-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,4.625,4.269230769230769,4.4375,,4.41358024691358,4.375
"L-454275-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.6923076923076925,4.666666666666667,,4.7439024390243905,4.84375
"L-454279-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,,5.076923076923077,5.375,,5.2439024390243905,5.28125
"L-454280-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,5.115384615384615,4.791666666666667,,4.902439024390244,4.8125
"L-454285-KSREU","Emmen","KSREU","F","I","CH",25.0,,,,,,,,4.923076923076923,4.625,,4.7926829268292686,4.8125
"L-454290-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.538461538461538,4.666666666666667,,4.62962962962963,4.75
"L-454292-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.461538461538462,4.458333333333333,,4.481481481481482,4.53125
"L-454295-KSREU","Emmen","KSREU","F","D","CH",26.0,,,,,,,,4.384615384615385,4.375,,4.463414634146342,4.59375
"L-454297-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,,4.3076923076923075,4.208333333333333,,4.341463414634147,4.46875
"L-454299-KSREU","Emmen","KSREU","F","SK","CH",24.0,,,,,,,4.291666666666667,4.230769230769231,4.25,,4.254716981132075,4.25
"L-454302-KSREU","Luzern","KSREU","F","D","CH",24.0,,,,,,,,4.653846153846154,4.666666666666667,,4.719512195121951,4.8125
"L-454305-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,4.923076923076923,4.791666666666667,,4.829268292682927,4.78125
"L-454306-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.3076923076923075,4.291666666666667,,4.317073170731708,4.34375
"L-454310-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,,4.423076923076923,4.75,,4.682926829268292,4.84375
"L-454312-KSREU","Luzern","KSREU","F","OAS","CH",25.0,,,,,,,,4.6923076923076925,4.666666666666667,,4.7073170731707314,4.75
"L-454315-KSREU","Luzern","KSREU","F","SK","CH",25.0,,,,,,,,4.423076923076923,4.541666666666667,,4.524390243902439,4.59375
"L-454319-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,4.961538461538462,4.75,,4.878048780487805,4.90625
"L-454320-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,,4.230769230769231,4.291666666666667,,4.304878048780488,4.375
"L-454322-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,3.769230769230769,,,,3.769230769230769,
"L-454323-KSREU","Emmen","KSREU","F","EN","CH",25.0,,,,,,,,4.923076923076923,5.0,,4.987804878048781,5.03125
"L-454325-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,4.153846153846154,4.115384615384615,3.9583333333333335,,4.101851851851852,4.15625
"L-454326-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,4.884615384615385,4.708333333333333,,4.804878048780488,4.8125
"L-454328-KSREU","Luzern","KSREU","F","SK","RS",25.0,,,,,,,,4.076923076923077,4.25,,4.182926829268292,4.21875
"L-454332-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,,5.730769230769231,5.625,,5.695121951219512,5.71875
"L-454337-KSREU","Luzern","KSREU","M","D","CH",24.0,,,,,,,,5.0,5.041666666666667,,5.0,4.96875
"L-454339-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,4.576923076923077,4.333333333333333,,4.475609756097561,4.5
"L-454341-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,5.083333333333333,5.0,,5.0375,5.03125
"L-454343-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,5.384615384615385,5.25,,5.378048780487805,5.46875
"L-454348-KSREU","Emmen","KSREU","M","D","CH",25.0,,,,,,,,4.653846153846154,4.708333333333333,,4.719512195121951,4.78125
"L-454350-KSREU","Luzern","KSREU","M","D","CH",25.0,,,,,,,,4.653846153846154,4.5,,4.548780487804878,4.5
"L-454352-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,,4.0576923076923075,4.25,,4.175925925925926,4.3125
"L-454354-KSREU","Emmen","KSREU","F","SK","RS",25.0,,,,,,,,4.730769230769231,4.5,,4.609756097560975,4.59375
"L-454356-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,,5.076923076923077,4.833333333333333,,4.987804878048781,5.03125
"L-454360-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,4.076923076923077,,,,4.076923076923077,
"L-454363-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,,5.269230769230769,5.125,,5.2317073170731705,5.28125
"L-454365-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.961538461538462,4.958333333333333,,4.963414634146342,4.96875
"L-454366-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,5.384615384615385,5.458333333333333,,5.463414634146342,5.53125
"L-454370-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.923076923076923,5.0,,4.987804878048781,5.03125
"L-454377-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.538461538461538,4.333333333333333,,4.475609756097561,4.53125
"L-454379-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.6923076923076925,4.833333333333333,,4.804878048780488,4.875
"L-454385-KSREU","Luzern","KSREU","F","D","CH",24.0,,,,,,,,4.384615384615385,4.541666666666667,,4.475609756097561,4.5
"L-454388-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,,4.615384615384615,4.625,,4.646341463414634,4.6875
"L-454390-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.576923076923077,4.583333333333333,,4.658536585365853,4.78125
"L-454392-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.153846153846154,4.020833333333333,,4.036231884057971,4.0
"L-454394-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.8076923076923075,4.666666666666667,,4.7682926829268295,4.8125
"L-454396-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.8076923076923075,4.75,,4.829268292682927,4.90625
"L-454398-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,,4.730769230769231,4.625,,4.7073170731707314,4.75
"L-454400-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,5.115384615384615,5.041666666666667,,5.085365853658536,5.09375
"L-454402-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,,5.115384615384615,4.958333333333333,,5.048780487804878,5.0625
"L-454404-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,,4.538461538461538,4.625,,4.634146341463414,4.71875
"L-454405-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,,4.6923076923076925,4.458333333333333,,4.524390243902439,4.4375
"L-454407-KSREU","Luzern","KSREU","F","D","CH",25.0,,,,,,,,4.269230769230769,4.291666666666667,,4.329268292682927,4.40625
"L-454411-KSREU","Emmen","KSREU","F","D","CH",25.0,,,,,,,,4.538461538461538,4.5,,4.560975609756097,4.625
"L-454489-KSREU","Adligenswil","KSREU","F","D","CH",25.0,,,,,,,,4.846153846153846,4.791666666666667,,4.817073170731708,4.8125
"L-454718-KSREU","Malters","KSREU","M","D","CH",23.0,,,,,,,4.458333333333333,4.423076923076923,4.5,,4.490566037735849,4.5625
"L-454720-KSREU","Malters","KSREU","F","D","CH",23.0,,,,,,,5.083333333333333,5.153846153846154,5.166666666666667,,5.10377358490566,5.03125
"L-454721-KSREU","Malters","KSREU","M","D","CH",24.0,,,,,,,5.384615384615385,5.1923076923076925,5.25,,5.277777777777778,5.28125
"L-454723-KSREU","Malters","KSREU","F","D","CH",23.0,,,,,,,4.576923076923077,4.346153846153846,4.25,,4.388888888888889,4.375
"L-454726-KSREU","Luzern","KSREU","F","D","CH",24.0,,,,,,,4.884615384615385,4.653846153846154,4.333333333333333,,4.592592592592593,4.5
"L-454727-KSREU","Malters","KSREU","F","D","CH",23.0,,,,,,,5.5,5.3076923076923075,5.541666666666667,,5.425925925925926,5.375
"L-454733-KSREU","Kriens","KSREU","F","DAN","CH",24.0,,,,,,,4.28,4.346153846153846,4.25,,4.325757575757576,4.4375
"L-454735-KSREU","Malters","KSREU","M","D","CH",22.0,,,,,,,4.291666666666667,4.346153846153846,4.583333333333333,,4.452830188679245,4.5625
"L-454736-KSREU","Malters","KSREU","M","D","CH",23.0,,,,,,,5.041666666666667,4.923076923076923,4.833333333333333,,4.933962264150943,4.9375
"L-454738-KSREU","Werthenstein","KSREU","M","D","E",23.0,,,,,,,4.384615384615385,4.576923076923077,4.416666666666667,,4.462962962962963,4.46875
"L-454742-KSREU","Malters","KSREU","M","D","CH",24.0,,,,,,,5.0,5.1923076923076925,5.208333333333333,,5.169811320754717,5.25
"L-454744-KSREU","Malters","KSREU","F","D","CH",24.0,,,,,,,5.346153846153846,5.230769230769231,4.916666666666667,,5.166666666666667,5.15625
"L-454745-KSREU","Malters","KSREU","M","D","CH",24.0,,,,,,,5.461538461538462,5.384615384615385,5.416666666666667,,5.416666666666667,5.40625
"L-454747-KSREU","Schwarzenberg","KSREU","F","D","CH",24.0,,,,,,,4.538461538461538,4.615384615384615,4.5,,4.537037037037037,4.5
"L-454749-KSREU","Schwarzenberg","KSREU","F","D","CH",23.0,,,,,,,4.875,4.730769230769231,4.708333333333333,,4.773584905660377,4.78125
"L-454752-KSREU","Rothenburg","KSREU","M","D","CH",24.0,,,,,,,4.75,4.923076923076923,4.583333333333333,,4.726415094339623,4.65625
"L-454754-KSREU","Emmen","KSREU","M","D","CH",23.0,,,,,,,4.708333333333333,4.730769230769231,4.875,,4.839622641509434,5.0
"L-454755-KSREU","Emmen","KSREU","M","P","P",25.0,,,,,,,4.461538461538462,4.923076923076923,5.166666666666667,,4.898148148148148,5.03125
"L-454757-KSREU","Ebikon","KSREU","M","D","CH",24.0,,,,,,,4.458333333333333,4.461538461538462,4.291666666666667,,4.415094339622642,4.4375
"L-454761-KSREU","Emmen","KSREU","M","D","CH",23.0,,,,,,,5.0,5.0,4.791666666666667,,4.90566037735849,4.84375
"L-454763-KSREU","Rothenburg","KSREU","F","D","CH",24.0,,,,,,,4.423076923076923,4.2894736842105265,,,4.34375,
"L-454765-KSREU","Kriens","KSREU","F","D","CH",24.0,,,,,,,4.0,,,,4.0,
"L-454766-KSREU","Emmen","KSREU","F","AL","KOS",24.0,,,,,,,4.346153846153846,4.5,4.333333333333333,,4.380597014925373,4.375
"L-454770-KSREU","Neuenkirch","KSREU","M","D","CH",24.0,,,,,,,4.25,4.230769230769231,4.333333333333333,,4.320754716981132,4.4375
"L-454774-KSREU","Rothenburg","KSREU","M","D","CH",24.0,,,,,,,4.5,4.384615384615385,4.458333333333333,,4.462264150943396,4.5
"L-454775-KSREU","Neuenkirch","KSREU","F","D","CH",24.0,,,,,,,4.653846153846154,4.538461538461538,4.25,,4.453703703703703,4.375
"L-454779-KSREU","Rothenburg","KSREU","M","D","CH",24.0,,,,,,,5.0,4.961538461538462,4.916666666666667,,5.0,5.09375
"L-454781-KSREU","Neuenkirch","KSREU","F","D","CH",24.0,,,,,,,5.083333333333333,4.791666666666667,4.636363636363637,,4.81,4.733333333333333
"L-454783-KSREU","Neuenkirch","KSREU","M","ROM","CH",24.0,,,,,,,5.041666666666667,5.153846153846154,5.0,,5.066037735849057,5.0625
"L-454787-KSREU","Emmen","KSREU","M","D","CH",23.0,,,,,,,5.083333333333333,4.961538461538462,4.833333333333333,,4.981132075471698,5.03125
"L-454789-KSREU","Rothenburg","KSREU","F","D","CH",23.0,,,,,,,4.8076923076923075,4.653846153846154,4.541666666666667,,4.657407407407407,4.625
"L-454790-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,4.916666666666667,4.8076923076923075,4.666666666666667,,4.80188679245283,4.8125
"L-454793-KSREU","Luzern","KSREU","F","IRA","PK",23.0,,,,,,,4.3076923076923075,,,,4.3076923076923075,
"L-454797-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.125,4.3076923076923075,4.125,,4.216981132075472,4.28125
"L-454806-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,4.541666666666667,4.615384615384615,4.833333333333333,,4.716981132075472,4.84375
"L-454808-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.615384615384615,4.653846153846154,4.625,,4.62962962962963,4.625
"L-454810-KSREU","Luzern","KSREU","M","IRA","CH",24.0,,,,,,,4.291666666666667,4.076923076923077,,,4.144736842105263,
"L-454814-KSREU","Luzern","KSREU","M","P","P",23.0,,,,,,,4.291666666666667,4.230769230769231,4.333333333333333,,4.283018867924528,4.28125
"L-454816-KSREU","Emmen","KSREU","M","SK","RS",24.0,,,,,,,4.458333333333333,4.115384615384615,,,4.337837837837838,
"L-454817-KSREU","Emmen","KSREU","F","D","CH",23.0,,,,,,,4.583333333333333,4.6923076923076925,4.833333333333333,,4.735849056603773,4.8125
"L-454819-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.583333333333333,4.769230769230769,5.0,,4.849056603773585,5.0
"L-454824-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.923076923076923,4.6923076923076925,4.625,,4.75,4.75
"L-454826-KSREU","Emmen","KSREU","F","SK","CH",24.0,,,,,,,4.384615384615385,4.153846153846154,4.020833333333333,,4.143939393939394,4.125
"L-454830-KSREU","Kriens","KSREU","M","IRA","CH",24.0,,,,,,,4.166666666666667,4.115384615384615,4.416666666666667,,4.242424242424242,4.375
"L-454833-KSREU","Luzern","KSREU","F","IRA","CH",23.0,,,,,,,4.083333333333333,4.06,3.7916666666666665,,3.9846153846153847,3.9375
"L-454838-KSREU","Luzern","KSREU","F","D","CH",24.0,,,,,,,3.9791666666666665,3.730769230769231,,,3.891891891891892,
"L-454840-KSREU","Emmen","KSREU","F","MAK","CH",24.0,,,,,,,4.333333333333333,4.346153846153846,4.125,,4.264150943396227,4.25
"L-454842-KSREU","Emmen","KSREU","F","SK","CH",24.0,,,,,,,4.538461538461538,4.384615384615385,4.333333333333333,,4.398148148148148,4.34375
"L-454843-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,5.333333333333333,5.423076923076923,5.541666666666667,,5.462264150943396,5.53125
"L-454846-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,3.923076923076923,,,,3.923076923076923,
"L-454851-KSREU","Emmen","KSREU","M","D","CH",23.0,,,,,,,4.541666666666667,4.230769230769231,4.041666666666667,,4.254716981132075,4.21875
"L-454853-KSREU","Luzern","KSREU","M","D","CH",24.0,,,,,,,4.354166666666667,4.346153846153846,4.208333333333333,,4.3307692307692305,4.375
"L-454856-KSREU","Luzern","KSREU","F","D","CH",23.0,,,,,,,4.423076923076923,4.3076923076923075,4.166666666666667,,4.314814814814815,4.34375
"L-454858-KSREU","Luzern","KSREU","F","ROM","I",24.0,,,,,,,4.384615384615385,4.538461538461538,4.666666666666667,,4.592592592592593,4.75
"L-454862-KSREU","Luzern","KSREU","F","D","CH",23.0,,,,,,,4.6923076923076925,4.730769230769231,4.625,,4.685185185185185,4.6875
"L-454863-KSREU","Luzern","KSREU","F","SK","HR",23.0,,,,,,,4.384615384615385,4.153846153846154,,,4.269230769230769,
"L-454867-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,4.583333333333333,4.346153846153846,4.125,,4.339622641509434,4.3125
"L-454868-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.423076923076923,4.346153846153846,4.208333333333333,,4.3283582089552235,4.25
"L-454869-KSREU","Emmen","KSREU","M","MAK","CH",24.0,,,,,,,4.333333333333333,4.346153846153846,4.083333333333333,,4.235849056603773,4.1875
"L-454873-KSREU","Luzern","KSREU","F","D","CH",24.0,,,,,,,4.115384615384615,4.423076923076923,4.5,,4.365671641791045,4.625
"L-454878-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.769230769230769,4.8076923076923075,4.541666666666667,,4.694444444444445,4.65625
"L-454881-KSREU","Luzern","KSREU","F","D","CH",24.0,,,,,,,4.666666666666667,4.653846153846154,4.75,,4.735849056603773,4.84375
"L-454883-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,4.666666666666667,4.923076923076923,4.625,,4.745283018867925,4.75
"L-454884-KSREU","Luzern","KSREU","M","D","CH",24.0,,,,,,,4.384615384615385,4.346153846153846,4.166666666666667,,4.296296296296297,4.28125
"L-454885-KSREU","Luzern","KSREU","M","D","CH",24.0,,,,,,,5.458333333333333,5.461538461538462,5.291666666666667,,5.40566037735849,5.40625
"L-454887-KSREU","Emmen","KSREU","M","SK","CH",24.0,,,,,,,4.666666666666667,4.423076923076923,4.166666666666667,,4.386792452830188,4.3125
"L-454894-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,4.791666666666667,4.730769230769231,4.583333333333333,,4.7075471698113205,4.71875
"L-454895-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.166666666666667,4.1923076923076925,4.291666666666667,,4.273584905660377,4.40625
"L-454896-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.416666666666667,4.346153846153846,4.416666666666667,,4.415094339622642,4.46875
"L-454898-KSREU","Luzern","KSREU","F","D","CH",23.0,,,,,,,4.125,4.153846153846154,4.416666666666667,,4.2924528301886795,4.4375
"L-454902-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,5.461538461538462,5.346153846153846,5.041666666666667,,5.277777777777778,5.25
"L-454904-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.916666666666667,4.730769230769231,4.75,,4.811320754716981,4.84375
"L-454906-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,4.538461538461538,4.653846153846154,4.833333333333333,,4.722222222222222,4.84375
"L-454907-KSREU","Emmen","KSREU","M","D","CH",23.0,,,,,,,4.541666666666667,4.538461538461538,4.583333333333333,,4.584905660377358,4.65625
"L-454908-KSREU","Emmen","KSREU","F","D","CH",23.0,,,,,,,4.6923076923076925,4.6923076923076925,4.791666666666667,,4.768518518518518,4.875
"L-454910-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,5.333333333333333,5.269230769230769,5.125,,5.235849056603773,5.21875
"L-454912-KSREU","Emmen","KSREU","F","D","CH",24.0,,,,,,,4.538461538461538,4.615384615384615,4.583333333333333,,4.574074074074074,4.5625
"L-454913-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,5.076923076923077,4.961538461538462,4.708333333333333,,4.907407407407407,4.875
"L-454915-KSREU","Luzern","KSREU","M","D","CH",24.0,,,,,,,4.458333333333333,4.384615384615385,4.208333333333333,,4.3584905660377355,4.375
"L-454916-KSREU","Emmen","KSREU","F","AL","KOS",24.0,,,,,,,4.104166666666667,3.6153846153846154,,,3.9324324324324325,
"L-454922-KSREU","Luzern","KSREU","M","D","CH",23.0,,,,,,,4.083333333333333,4.230769230769231,4.375,,4.264150943396227,4.34375
"L-454925-KSREU","Emmen","KSREU","M","D","CH",23.0,,,,,,,4.461538461538462,4.538461538461538,4.583333333333333,,4.611111111111111,4.8125
"L-454927-KSREU","Luzern","KSREU","M","D","CH",24.0,,,,,,,4.583333333333333,4.538461538461538,4.541666666666667,,4.584905660377358,4.65625
"L-454932-KSREU","Emmen","KSREU","M","D","CH",24.0,,,,,,,4.208333333333333,4.346153846153846,4.25,,4.283018867924528,4.3125
